"","X","stop_id","stop_name","stop_lat","stop_lon","zone_id","stop_timezone","census_tract_id","zip"
"1397",1397,2840,"6th Ave W & W Raye St",47.643002,-122.364815,1,"America/Los_Angeles",59,98119
"1398",1398,28410,"Leary Way NW & NW 43rd St",47.658684,-122.364349,1,"America/Los_Angeles",48,98107
"1399",1399,28415,"Leary Way NW & 8th Ave NW",47.661015,-122.3666,1,"America/Los_Angeles",47,98107
"1400",1400,28416,"NW Leary Way & 11th Ave NW",47.663727,-122.371246,1,"America/Los_Angeles",47,98107
"1401",1401,28425,"8th Ave NW & NW 45th St",47.661701,-122.366081,1,"America/Los_Angeles",48,98107
"1402",1402,28450,"8th Ave NW & NW 50th St",47.665203,-122.366081,1,"America/Los_Angeles",48,98107
"1403",1403,28470,"8th Ave NW & NW Market St",47.668934,-122.366081,1,"America/Los_Angeles",34,98107
"1404",1404,28490,"8th Ave NW & NW 60th St",47.672543,-122.366058,1,"America/Los_Angeles",34,98107
"1405",1405,2850,"Madrona Park & Lake Washington Blvd",47.612225,-122.281746,1,"America/Los_Angeles",78,98122
"1406",1406,28510,"8th Ave NW & NW 65th St",47.676308,-122.365852,1,"America/Los_Angeles",34,98117
"1407",1407,28530,"8th Ave NW & NW 70th St",47.679733,-122.365936,1,"America/Los_Angeles",29,98117
"1408",1408,28540,"8th Ave NW & NW 73rd St",47.681957,-122.365875,1,"America/Los_Angeles",29,98117
"1409",1409,28550,"8th Ave NW & NW 75th St",47.683456,-122.365868,1,"America/Los_Angeles",29,98117
"1410",1410,28575,"8th Ave NW & NW 80th St",47.687176,-122.365921,1,"America/Los_Angeles",29,98117
"1411",1411,2860,"Madrona Dr & Newport Way",47.613262,-122.282372,1,"America/Los_Angeles",78,98122
"1412",1412,28600,"8th Ave NW & NW 84th St",47.690098,-122.365852,1,"America/Los_Angeles",29,98117
"1413",1413,28630,"8th Ave NW & NW 90th St",47.694504,-122.365921,1,"America/Los_Angeles",17.02,98117
"1414",1414,28650,"8th Ave NW & NW 95th St",47.698128,-122.365936,1,"America/Los_Angeles",17.02,98117
"1415",1415,28670,"8th Ave NW & NW 100th Pl",47.70116,-122.365959,1,"America/Los_Angeles",14,98117
"1416",1416,28680,"NW 100th Pl & 7th Ave NW",47.702484,-122.363708,1,"America/Los_Angeles",14,98177
"1417",1417,2870,"Madrona Dr & E Pine St",47.615212,-122.283791,1,"America/Los_Angeles",78,98122
"1418",1418,28700,"3rd Ave NW & NW 105th St",47.705341,-122.360672,1,"America/Los_Angeles",14,98177
"1419",1419,28720,"3rd Ave NW & NW 110th St",47.708992,-122.360718,1,"America/Los_Angeles",14,98177
"1420",1420,28740,"3rd Ave NW & NW 115th St",47.712582,-122.360771,1,"America/Los_Angeles",4.02,98177
"1421",1421,28750,"3rd Ave NW & NW 117th St",47.714344,-122.360794,1,"America/Los_Angeles",4.02,98177
"1422",1422,28760,"3rd Ave NW & NW 120th St",47.716186,-122.360809,1,"America/Los_Angeles",4.02,98177
"1423",1423,28780,"NW 125th St & 3rd Ave NW",47.7197,-122.361496,1,"America/Los_Angeles",5,98177
"1424",1424,2880,"Madrona Dr & E Olive St",47.616684,-122.2845,1,"America/Los_Angeles",78,98122
"1425",1425,28800,"NW 125th St & 8th Ave NW",47.719734,-122.366219,1,"America/Los_Angeles",5,98177
"1426",1426,28810,"8th Ave NW & NW 127th St",47.721641,-122.366264,1,"America/Los_Angeles",5,98177
"1427",1427,28830,"8th Ave NW & NW 132nd St",47.724907,-122.366249,1,"America/Los_Angeles",5,98177
"1428",1428,28850,"NW 132nd St & 3rd Ave NW",47.725014,-122.361153,1,"America/Los_Angeles",5,98177
"1429",1429,28870,"3rd Ave NW & NW 137th St",47.729015,-122.36084,1,"America/Los_Angeles",4.01,98177
"1430",1430,28880,"3rd Ave NW & NW 140th St",47.730789,-122.36084,1,"America/Los_Angeles",4.01,98177
"1431",1431,28890,"3rd Ave NW & NW 143rd St",47.732574,-122.36084,1,"America/Los_Angeles",4.01,98177
"1432",1432,2890,"Madrona Dr & Madrona Pl E",47.618347,-122.285255,1,"America/Los_Angeles",78,98112
"1433",1433,28970,"55th Ave NE & NE 44th St",47.660145,-122.269096,1,"America/Los_Angeles",41,98105
"1434",1434,28990,"NE 41st St & 51st Ave NE",47.658081,-122.272293,1,"America/Los_Angeles",41,98105
"1435",1435,2900,"E Denny Way & E Florence Ct",47.618359,-122.288643,1,"America/Los_Angeles",78,98112
"1436",1436,29000,"NE 41st St & 50th Ave NE",47.658451,-122.273933,1,"America/Los_Angeles",41,98105
"1437",1437,29085,"42nd Ave NE & NE 41st St",47.658665,-122.282646,1,"America/Los_Angeles",41,98105
"1438",1438,29091,"NE 45th St & 45th Ave NE",47.661541,-122.280174,1,"America/Los_Angeles",41,98105
"1439",1439,2910,"34th Ave & E Howell St",47.617393,-122.289284,1,"America/Los_Angeles",78,98122
"1440",1440,29100,"NE 45th St & 42nd Ave NE",47.661346,-122.28273,1,"America/Los_Angeles",41,98105
"1441",1441,29105,"NE 41st St & 42nd Ave NE",47.658535,-122.283424,1,"America/Los_Angeles",41,98105
"1442",1442,2911,"34th Ave & E Olive St",47.616303,-122.289314,1,"America/Los_Angeles",78,98122
"1443",1443,29115,"Mary Gates Memorial Dr NE & NE 41st St",47.658611,-122.290497,1,"America/Los_Angeles",41,98105
"1444",1444,29130,"NE 45th St & 36th Ave NE",47.66119,-122.28923,1,"America/Los_Angeles",42,98105
"1445",1445,2920,"34th Ave & E Pine St",47.614986,-122.289352,1,"America/Los_Angeles",78,98122
"1446",1446,29200,"N 46th St & Aurora Ave N",47.661995,-122.346962,1,"America/Los_Angeles",50,98103
"1447",1447,29213,"NW Market St & 20th Ave NW",47.668606,-122.381287,1,"America/Los_Angeles",47,98107
"1448",1448,29215,"NW Market St & 15th Ave NW",47.668598,-122.375847,1,"America/Los_Angeles",47,98107
"1449",1449,29217,"NW Market St & 11th Ave NW",47.668594,-122.370453,1,"America/Los_Angeles",47,98107
"1450",1450,29219,"NW Market St & 8th Ave NW",47.668598,-122.36554,1,"America/Los_Angeles",48,98107
"1451",1451,29220,"NW Market St & 6th Ave NW",47.668613,-122.363037,1,"America/Los_Angeles",48,98107
"1452",1452,29222,"NW Market St & NW 50th St",47.664814,-122.359528,1,"America/Los_Angeles",48,98107
"1453",1453,29223,"NW Market St & NW 48th St",47.663364,-122.357872,1,"America/Los_Angeles",48,98107
"1454",1454,29225,"N 46th St & Phinney Ave N",47.662067,-122.353638,1,"America/Los_Angeles",49,98103
"1455",1455,29227,"N 46th St & Fremont Ave N",47.662075,-122.349762,1,"America/Los_Angeles",49,98103
"1456",1456,29231,"N 45th St & Stone Way N",47.661316,-122.34166,1,"America/Los_Angeles",50,98103
"1457",1457,29232,"N 45th St & Woodlawn Ave N",47.661316,-122.338692,1,"America/Los_Angeles",50,98103
"1458",1458,29234,"N 45th St & Corliss Ave N",47.661308,-122.331032,1,"America/Los_Angeles",51,98103
"1459",1459,29236,"NE 45th St & Thackeray Pl NE",47.661278,-122.326347,1,"America/Los_Angeles",52,98105
"1460",1460,29240,"NE Pacific St & 15th Ave NE",47.652245,-122.311211,1,"America/Los_Angeles",53.02,98195
"1461",1461,29242,"NE Pacific Pl & NE Pacific St",47.650486,-122.306839,1,"America/Los_Angeles",53.02,98105
"1462",1462,29243,"NE Pacific Pl & NE Pacific St",47.650509,-122.305923,1,"America/Los_Angeles",53.02,98105
"1463",1463,29244,"24th Ave E & E Calhoun St",47.64069,-122.30217,1,"America/Los_Angeles",62,98112
"1464",1464,29245,"East Montlake Pl E & E Roanoke St",47.64296,-122.302933,1,"America/Los_Angeles",62,98112
"1465",1465,29247,"NE Pacific St & Montlake Blvd NE - Bay 1",47.649143,-122.30497,1,"America/Los_Angeles",53.02,98195
"1466",1466,29248,"24th Ave E & E Newton St",47.637692,-122.30162,1,"America/Los_Angeles",62,98112
"1467",1467,29249,"24th Ave E & Boyer Ave E",47.634998,-122.301674,1,"America/Los_Angeles",62,98112
"1468",1468,29251,"24th Ave E & E Galer St",47.632168,-122.301712,1,"America/Los_Angeles",64,98112
"1469",1469,29253,"24th Ave E & E Prospect St",47.629044,-122.301773,1,"America/Los_Angeles",64,98112
"1470",1470,29254,"23rd Ave E & E Aloha St",47.626583,-122.302498,1,"America/Los_Angeles",64,98112
"1471",1471,29255,"23rd Ave E & E Roy St",47.624985,-122.302521,1,"America/Los_Angeles",76,98112
"1472",1472,29256,"23rd Ave E & E Republican St",47.622936,-122.302559,1,"America/Los_Angeles",76,98112
"1473",1473,29257,"23rd Ave E & E Thomas St",47.621174,-122.302589,1,"America/Los_Angeles",76,98112
"1474",1474,29258,"E John St & 22nd Ave E",47.620277,-122.303993,1,"America/Los_Angeles",76,98112
"1475",1475,29259,"E Thomas St & 19th Ave E",47.620556,-122.30719,1,"America/Los_Angeles",76,98112
"1476",1476,29260,"E Thomas St & 16th Ave E",47.620567,-122.311264,1,"America/Los_Angeles",76,98112
"1477",1477,29261,"E John St & 15th Ave E",47.620033,-122.313202,1,"America/Los_Angeles",75,98112
"1478",1478,29264,"E Olive Way & Broadway  E",47.619972,-122.321304,1,"America/Los_Angeles",74.02,98102
"1479",1479,29266,"E Olive Way & Summit Ave E",47.619152,-122.325119,1,"America/Los_Angeles",74.02,98102
"1480",1480,29268,"E Olive Way & Summit Ave E",47.619129,-122.324883,1,"America/Los_Angeles",74.02,98122
"1481",1481,29270,"E John St & Broadway  E",47.619846,-122.320473,1,"America/Los_Angeles",75,98102
"1482",1482,29273,"E John St & 15th Ave E",47.619892,-122.313042,1,"America/Los_Angeles",75,98112
"1483",1483,29274,"E Thomas St & 16th Ave E",47.620426,-122.31102,1,"America/Los_Angeles",76,98112
"1484",1484,29275,"E Thomas St & 19th Ave E",47.620422,-122.307518,1,"America/Los_Angeles",76,98112
"1485",1485,29276,"E John St & 22nd Ave E",47.620144,-122.303177,1,"America/Los_Angeles",76,98112
"1486",1486,29277,"E John St & 12th Ave E",47.619873,-122.316429,1,"America/Los_Angeles",75,98102
"1487",1487,29278,"23rd Ave E & E Republican St",47.623379,-122.302361,1,"America/Los_Angeles",77,98112
"1488",1488,29279,"23rd Ave E & E Roy St",47.625336,-122.302315,1,"America/Los_Angeles",64,98112
"1489",1489,29280,"23rd Ave E & E Aloha St",47.627014,-122.302292,1,"America/Los_Angeles",64,98112
"1490",1490,2930,"34th Ave & E Union St",47.613014,-122.289406,1,"America/Los_Angeles",78,98122
"1491",1491,29300,"24th Ave E & E Prospect St",47.629467,-122.301567,1,"America/Los_Angeles",64,98112
"1492",1492,29301,"E John St & 12th Ave E",47.620003,-122.317535,1,"America/Los_Angeles",75,98102
"1493",1493,29320,"24th Ave E & E Galer St",47.632778,-122.301514,1,"America/Los_Angeles",62,98112
"1494",1494,29340,"24th Ave E & Boyer Ave E",47.635132,-122.301468,1,"America/Los_Angeles",62,98112
"1495",1495,29350,"24th Ave E & E Newton St",47.6381,-122.301483,1,"America/Los_Angeles",62,98112
"1496",1496,29361,"24th Ave E & E Mcgraw St",47.640152,-122.301979,1,"America/Los_Angeles",62,98112
"1497",1497,29380,"East Montlake Pl E & E Roanoke St",47.643097,-122.302849,1,"America/Los_Angeles",62,98112
"1498",1498,2940,"E Union St & 33rd Ave",47.612972,-122.290802,1,"America/Los_Angeles",78,98122
"1499",1499,29405,"NE Pacific St & Montlake Blvd NE - Bay 2",47.649727,-122.305817,1,"America/Los_Angeles",53.02,98105
"1500",1500,29420,"NE Pacific St & 15th Ave NE",47.652351,-122.311089,1,"America/Los_Angeles",53.02,98105
"1501",1501,29421,"NE 40th St & Latona Ave NE",47.655609,-122.32618,1,"America/Los_Angeles",52,98105
"1502",1502,29426,"NE Northlake Way & 7th Ave NE",47.65443,-122.320747,1,"America/Los_Angeles",52,98105
"1503",1503,29440,"15th Ave NE & NE Campus Pkwy",47.655708,-122.311989,1,"America/Los_Angeles",53.02,98105
"1504",1504,29453,"NE 45th St & 7th Ave NE",47.661255,-122.321152,1,"America/Los_Angeles",52,98105
"1505",1505,29455,"NE 45th St & 9th Ave NE",47.661373,-122.318214,1,"America/Los_Angeles",52,98105
"1506",1506,29470,"NE 45th St & 7th Ave NE",47.661392,-122.321304,1,"America/Los_Angeles",52,98105
"1507",1507,29480,"NE 45th St & Latona Ave NE",47.661411,-122.325386,1,"America/Los_Angeles",52,98105
"1508",1508,2950,"E Union St & 31st Ave",47.613003,-122.292915,1,"America/Los_Angeles",77,98122
"1509",1509,29500,"N 45th St & Sunnyside Ave N",47.661442,-122.331238,1,"America/Los_Angeles",51,98103
"1510",1510,29530,"N 45th St & Woodlawn Ave N",47.661461,-122.339653,1,"America/Los_Angeles",50,98103
"1511",1511,29540,"N 45th St & Stone Way N",47.661461,-122.34256,1,"America/Los_Angeles",50,98103
"1512",1512,29557,"N 46th St & Green Lake Way N",47.662209,-122.345398,1,"America/Los_Angeles",50,98103
"1513",1513,29580,"N 46th St & Fremont Ave N",47.662212,-122.350441,1,"America/Los_Angeles",49,98103
"1514",1514,2960,"E Union St & 29th Ave",47.613022,-122.295296,1,"America/Los_Angeles",77,98122
"1515",1515,29600,"N 46th St & Phinney Ave N",47.662212,-122.354324,1,"America/Los_Angeles",49,98103
"1516",1516,29620,"NW Market St & NW 48th St",47.663639,-122.357941,1,"America/Los_Angeles",48,98107
"1517",1517,29630,"NW Market St & NW 50th St",47.665184,-122.359619,1,"America/Los_Angeles",48,98107
"1518",1518,29640,"NW Market St & 3rd Ave NW",47.667763,-122.361328,1,"America/Los_Angeles",48,98107
"1519",1519,29650,"NW Market St & 5th Ave NW",47.668751,-122.363228,1,"America/Los_Angeles",34,98107
"1520",1520,29660,"NW Market St & 8th Ave NW",47.668735,-122.366493,1,"America/Los_Angeles",47,98107
"1521",1521,29680,"NW Market St & 11th Ave NW",47.668735,-122.371284,1,"America/Los_Angeles",47,98107
"1522",1522,2970,"E Union St & 27th Ave",47.613003,-122.297821,1,"America/Los_Angeles",77,98122
"1523",1523,29700,"NW Market St & 15th Ave NW",47.668735,-122.376633,1,"America/Los_Angeles",47,98107
"1524",1524,29720,"NW Market St & 20th Ave NW",47.668739,-122.382423,1,"America/Los_Angeles",47,98107
"1525",1525,2980,"E Union St & 25th Ave",47.613007,-122.300461,1,"America/Los_Angeles",77,98122
"1526",1526,29865,"NE 45th St & Roosevelt Way NE",47.661236,-122.317299,1,"America/Los_Angeles",53.01,98105
"1527",1527,29915,"Mary Gates Memorial Dr NE & NE 45th St",47.66103,-122.292809,1,"America/Los_Angeles",53.02,98105
"1528",1528,29920,"NE 45th St & Mary Gates Memorial Dr NE",47.661148,-122.292465,1,"America/Los_Angeles",41,98105
"1529",1529,29925,"Mary Gates Memorial Dr NE & N 41st St",47.658798,-122.291046,1,"America/Los_Angeles",53.02,98105
"1530",1530,29930,"NE 45th St & 36th Ave NE",47.661049,-122.289024,1,"America/Los_Angeles",41,98105
"1531",1531,2995,"E Union St & 23rd Ave",47.613007,-122.303001,1,"America/Los_Angeles",79,98122
"1532",1532,29952,"NE 45th St & 42nd Ave NE",47.661205,-122.282509,1,"America/Los_Angeles",41,98105
"1533",1533,300,"2nd Ave & Pike St",47.608646,-122.338432,21,"America/Los_Angeles",81,98101
"1534",1534,3000,"E Union St & 20th Ave",47.61298,-122.306168,1,"America/Los_Angeles",79,98122
"1535",1535,3010,"E Union St & 18th Ave",47.612972,-122.309349,1,"America/Los_Angeles",79,98122
"1536",1536,30100,"NE 45th St & 51st Ave NE",47.661209,-122.272537,1,"America/Los_Angeles",41,98105
"1537",1537,30122,"Seward Park Ave S & S Fisher Pl",47.521645,-122.264366,1,"America/Los_Angeles",118,98118
"1538",1538,30140,"S Henderson St & Rainier Ave S",47.523376,-122.270554,1,"America/Los_Angeles",118,98118
"1539",1539,30160,"S Henderson St & Renton Ave S",47.523384,-122.276894,1,"America/Los_Angeles",117,98118
"1540",1540,30170,"S Henderson St & Martin L King Jr Way S",47.523292,-122.279518,1,"America/Los_Angeles",117,98118
"1541",1541,30171,"Carkeek Dr S & 41st Ave S",47.522297,-122.281174,1,"America/Los_Angeles",117,98118
"1542",1542,30180,"Carkeek Dr S & 40th Ave S",47.517261,-122.282402,1,"America/Los_Angeles",117,98118
"1543",1543,30190,"39th Ave S & S Cambridge St",47.518478,-122.283562,1,"America/Los_Angeles",117,98118
"1544",1544,3020,"E Union St & 16th Ave",47.612972,-122.31192,1,"America/Los_Angeles",79,98122
"1545",1545,30211,"39th Ave S & S Barton St",47.522095,-122.28389,1,"America/Los_Angeles",117,98118
"1546",1546,30220,"Beacon Ave S & 38th Ave S",47.523163,-122.285118,1,"America/Los_Angeles",117,98118
"1547",1547,30240,"Beacon Ave S & S Cloverdale St",47.526371,-122.28759,1,"America/Los_Angeles",117,98118
"1548",1548,30250,"Beacon Ave S & S Thistle St",47.528103,-122.287659,1,"America/Los_Angeles",117,98118
"1549",1549,30270,"Beacon Ave S & S Monroe St",47.530773,-122.287781,1,"America/Los_Angeles",117,98118
"1550",1550,30290,"Beacon Ave S & S Holden St",47.534,-122.289261,1,"America/Los_Angeles",110.01,98118
"1551",1551,3030,"E Union St & 14th Ave",47.612988,-122.314423,1,"America/Los_Angeles",75,98122
"1552",1552,30300,"Beacon Ave S & S Webster St",47.535229,-122.290367,1,"America/Los_Angeles",110.02,98118
"1553",1553,30310,"Beacon Ave S & 32nd Ave S",47.536095,-122.291634,1,"America/Los_Angeles",110.02,98108
"1554",1554,3032,"E Union St & Broadway",47.613018,-122.32061,1,"America/Los_Angeles",75,98122
"1555",1555,30320,"Beacon Ave S & S Othello St",47.537197,-122.293289,1,"America/Los_Angeles",110.02,98118
"1556",1556,3033,"Seneca St & Harvard Ave",47.612591,-122.322319,1,"America/Los_Angeles",84,98101
"1557",1557,30330,"Beacon Ave S & S Myrtle St",47.538307,-122.294983,1,"America/Los_Angeles",110.02,98118
"1558",1558,3034,"Seneca St & Summit Ave",47.611629,-122.32457,1,"America/Los_Angeles",84,98101
"1559",1559,30340,"Beacon Ave S & S Myrtle St",47.539234,-122.296349,1,"America/Los_Angeles",110.02,98108
"1560",1560,3035,"Seneca St & Boren Ave",47.610935,-122.326233,1,"America/Los_Angeles",83,98101
"1561",1561,3036,"Seneca St & Terry Ave",47.610241,-122.327904,1,"America/Los_Angeles",83,98101
"1562",1562,30360,"Beacon Ave S & S Holly St",47.542492,-122.299049,1,"America/Los_Angeles",110.02,98108
"1563",1563,3037,"Seneca St & 8th Ave",47.609291,-122.330185,1,"America/Los_Angeles",82,98101
"1564",1564,30380,"Beacon Ave S & S Graham St",47.546623,-122.300308,1,"America/Los_Angeles",104.01,98108
"1565",1565,30390,"Beacon Ave S & S Spencer St",47.548042,-122.300743,1,"America/Los_Angeles",104.01,98108
"1566",1566,30410,"Beacon Ave S & S Orcas St",47.550899,-122.301605,1,"America/Los_Angeles",104.01,98108
"1567",1567,30430,"Beacon Ave S & S Brandon St",47.553944,-122.302536,1,"America/Los_Angeles",104.01,98108
"1568",1568,30440,"Beacon Ave S & S Dawson St",47.55624,-122.303215,1,"America/Los_Angeles",104.01,98108
"1569",1569,30460,"S Columbian Way & Beacon Ave S",47.559788,-122.305115,1,"America/Los_Angeles",100.01,98108
"1570",1570,30470,"S Columbian Way & S Angeline St",47.56057,-122.30748,1,"America/Los_Angeles",100.01,98108
"1571",1571,30480,"S Columbian Way & Veterans Administration Hospital Rd",47.56221,-122.311211,1,"America/Los_Angeles",100.01,98108
"1572",1572,30490,"S Columbian Way & S Oregon St",47.563477,-122.31292,1,"America/Los_Angeles",100.01,98108
"1573",1573,30510,"15th Ave S & S Dakota St",47.567486,-122.31337,1,"America/Los_Angeles",100.01,98108
"1574",1574,30520,"S Columbian Way & 15th Ave S",47.570164,-122.313789,1,"America/Los_Angeles",100.01,98144
"1575",1575,30530,"S Columbian Way & S Spokane St",47.572041,-122.314629,1,"America/Los_Angeles",100.02,98144
"1576",1576,30538,"4th Ave S & S Spokane St",47.572178,-122.328789,1,"America/Los_Angeles",93,98134
"1577",1577,30550,"4th Ave S & S Hanford St",47.575222,-122.328972,1,"America/Los_Angeles",93,98134
"1578",1578,30560,"4th Ave S & S Forest St",47.577671,-122.328957,1,"America/Los_Angeles",93,98134
"1579",1579,30570,"4th Ave S & S Lander St",47.580231,-122.328957,1,"America/Los_Angeles",93,98134
"1580",1580,30590,"4th Ave S & S Walker St",47.583687,-122.328957,1,"America/Los_Angeles",93,98134
"1581",1581,30600,"4th Ave S & S Holgate St",47.586391,-122.328972,1,"America/Los_Angeles",93,98134
"1582",1582,30635,"4th Ave S & S Royal Brougham Way",47.593208,-122.328957,1,"America/Los_Angeles",93,98134
"1583",1583,30670,"4th Ave S & Edgar Martinez Dr S",47.59034,-122.329254,1,"America/Los_Angeles",93,98134
"1584",1584,30690,"4th Ave S & S Holgate St",47.585659,-122.329163,1,"America/Los_Angeles",93,98134
"1585",1585,30700,"4th Ave S & S Walker St",47.583721,-122.329163,1,"America/Los_Angeles",93,98134
"1586",1586,30720,"4th Ave S & S Lander St",47.579372,-122.329163,1,"America/Los_Angeles",93,98134
"1587",1587,30748,"4th Ave S & S Horton St",47.574688,-122.329163,1,"America/Los_Angeles",93,98134
"1588",1588,30770,"S Columbian Way & S Spokane St",47.571354,-122.314514,1,"America/Los_Angeles",100.01,98144
"1589",1589,30790,"15th Ave S & S Dakota St",47.566994,-122.313576,1,"America/Los_Angeles",100.01,98108
"1590",1590,30800,"15th Ave S & S Nevada St",47.565064,-122.313599,1,"America/Los_Angeles",100.01,98108
"1591",1591,30820,"S Columbian Way & S Snoqualmie St",47.561768,-122.310844,1,"America/Los_Angeles",100.01,98108
"1592",1592,30830,"S Columbian Way & S Angeline St",47.560528,-122.307838,1,"America/Los_Angeles",104.02,98108
"1593",1593,30855,"Beacon Ave S & S Dawson St",47.555714,-122.303589,1,"America/Los_Angeles",104.02,98108
"1594",1594,30870,"Beacon Ave S & S Brandon St",47.553501,-122.302887,1,"America/Los_Angeles",104.02,98108
"1595",1595,30890,"Beacon Ave S & S Orcas St",47.5508,-122.302101,1,"America/Los_Angeles",104.02,98108
"1596",1596,30910,"Beacon Ave S & S Raymond St",47.548721,-122.301445,1,"America/Los_Angeles",104.02,98108
"1597",1597,30930,"Beacon Ave S & S Graham St",47.546493,-122.300789,1,"America/Los_Angeles",104.02,98108
"1598",1598,30950,"Beacon Ave S & S Holly St",47.542751,-122.299637,1,"America/Los_Angeles",110.02,98108
"1599",1599,30960,"Beacon Ave S & 27th Ave S",47.540131,-122.298286,1,"America/Los_Angeles",110.02,98108
"1600",1600,30970,"Beacon Ave S & S Myrtle St",47.538704,-122.29628,1,"America/Los_Angeles",110.02,98108
"1601",1601,30980,"Beacon Ave S & S Othello St",47.53727,-122.294136,1,"America/Los_Angeles",110.02,98108
"1602",1602,31001,"Beacon Ave S & S Webster St",47.535332,-122.291222,1,"America/Los_Angeles",110.02,98108
"1603",1603,31010,"Beacon Ave S & S Holden St",47.533482,-122.28952,1,"America/Los_Angeles",110.02,98108
"1604",1604,31030,"Beacon Ave S & S Monroe St",47.53075,-122.288246,1,"America/Los_Angeles",117,98118
"1605",1605,31050,"Beacon Ave S & S Thistle St",47.528103,-122.288124,1,"America/Los_Angeles",117,98118
"1606",1606,31060,"Beacon Ave S & S Cloverdale St",47.525883,-122.288025,1,"America/Los_Angeles",117,98118
"1607",1607,31070,"Beacon Ave S & 37th Ave S",47.523521,-122.286133,1,"America/Los_Angeles",117,98118
"1608",1608,31090,"39th Ave S & S Barton St",47.521069,-122.283768,1,"America/Los_Angeles",117,98118
"1609",1609,31111,"39th Ave S & S Cambridge St",47.518436,-122.283768,1,"America/Los_Angeles",117,98118
"1610",1610,31130,"Carkeek Dr S & 40th Ave S",47.517086,-122.282318,1,"America/Los_Angeles",117,98118
"1611",1611,31131,"Carkeek Dr S & 41st Ave S",47.52269,-122.280815,1,"America/Los_Angeles",117,98118
"1612",1612,31132,"S Henderson St & Martin L King Jr Way S",47.523251,-122.277878,1,"America/Los_Angeles",117,98118
"1613",1613,31134,"S Henderson St & 48th Ave S",47.523243,-122.272575,1,"America/Los_Angeles",118,98118
"1614",1614,31136,"S Henderson St & 53rd Ave S",47.523224,-122.266037,1,"America/Los_Angeles",118,98118
"1615",1615,31137,"S Henderson St & Rainier Ave S",47.523235,-122.268219,1,"America/Los_Angeles",118,98118
"1616",1616,31140,"Discovery Park Road & Texas Way",47.664749,-122.410904,1,"America/Los_Angeles",57,98199
"1617",1617,31150,"W Government Way & 36th Ave W",47.658321,-122.403145,1,"America/Los_Angeles",57,98199
"1618",1618,31160,"W Government Way & 31st Ave W",47.661102,-122.397842,1,"America/Los_Angeles",57,98199
"1619",1619,31170,"W Government Way & 30th Ave W",47.661247,-122.395729,1,"America/Los_Angeles",58.01,98199
"1620",1620,31180,"Gilman Ave W & 28th Pl W",47.660969,-122.393623,1,"America/Los_Angeles",58.01,98199
"1621",1621,31190,"Gilman Ave W & W Jameson St",47.659454,-122.391106,1,"America/Los_Angeles",58.01,98199
"1622",1622,31200,"Gilman Ave W & 26th Ave W",47.658337,-122.389702,1,"America/Los_Angeles",58.01,98199
"1623",1623,31210,"Gilman Ave W & 25th Ave W",47.657135,-122.388199,1,"America/Los_Angeles",58.01,98199
"1624",1624,31220,"Gilman Ave W & 24th Ave W",47.65625,-122.387077,1,"America/Los_Angeles",58.01,98199
"1625",1625,31230,"22nd Ave W & Gilman Ave W",47.653683,-122.384758,1,"America/Los_Angeles",58.01,98199
"1626",1626,31240,"22nd Ave W & W Ruffner St",47.651901,-122.384781,1,"America/Los_Angeles",58.01,98199
"1627",1627,31250,"22nd Ave W & W Bertona St",47.650131,-122.384773,1,"America/Los_Angeles",58.01,98199
"1628",1628,31260,"22nd Ave W & W Dravus St",47.648266,-122.384773,1,"America/Los_Angeles",58.02,98199
"1629",1629,31270,"22nd Ave W & W Barrett St",47.646347,-122.384758,1,"America/Los_Angeles",58.02,98199
"1630",1630,31280,"22nd Ave W & W Armour St",47.644539,-122.384743,1,"America/Los_Angeles",58.02,98199
"1631",1631,31290,"22nd Ave W & Thorndyke Ave W",47.643047,-122.38472,1,"America/Los_Angeles",58.02,98199
"1632",1632,31300,"Thorndyke Ave W & 23rd Ave W",47.640854,-122.386246,1,"America/Los_Angeles",58.02,98199
"1633",1633,31310,"Thorndyke Ave W & Thorndyke Pl W",47.639835,-122.387108,1,"America/Los_Angeles",58.02,98199
"1634",1634,31320,"Thorndyke Ave W & W Boston St",47.638294,-122.388252,1,"America/Los_Angeles",58.02,98199
"1635",1635,31330,"Thorndyke Ave W & W Newton St",47.636757,-122.389404,1,"America/Los_Angeles",58.02,98199
"1636",1636,31340,"W Blaine St & 27th Ave W",47.635162,-122.391235,1,"America/Los_Angeles",56,98199
"1637",1637,31350,"Thorndyke Ave W & W Blaine St",47.635212,-122.390396,1,"America/Los_Angeles",56,98199
"1638",1638,31360,"Thorndyke Ave W & W Newton St",47.637131,-122.388702,1,"America/Los_Angeles",58.02,98199
"1639",1639,31370,"Thorndyke Ave W & W Boston St",47.63834,-122.387787,1,"America/Los_Angeles",58.02,98199
"1640",1640,31380,"Thorndyke Ave W & W Lynn St",47.639305,-122.387077,1,"America/Los_Angeles",58.02,98199
"1641",1641,31390,"Thorndyke Ave W & 23rd Ave W",47.640957,-122.385933,1,"America/Los_Angeles",58.02,98199
"1642",1642,31400,"22nd Ave W & Thorndyke Ave W",47.643402,-122.384537,1,"America/Los_Angeles",58.02,98199
"1643",1643,31410,"22nd Ave W & W Armour St",47.645058,-122.384552,1,"America/Los_Angeles",58.02,98199
"1644",1644,31420,"22nd Ave W & W Barrett St",47.646801,-122.384552,1,"America/Los_Angeles",58.02,98199
